fdc_id,source,version,url,description,display_name,preparation,aliases,kcal,protein_g,fat_g,carbs_g,energy_nutrient_id
175201,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175201/nutrients,"Beans, pinto, mature seeds, canned, solids and liquids","Beans, pinto, mature seeds, canned, solids and liquids",canned,,82,4.6,0.56,15.18,1008
175247,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175247/nutrients,"Beans, pinto, mature seeds, canned, solids and liquids, low sodium","Beans, pinto, mature seeds, canned, solids and liquids, low sodium",canned,,82,4.6,0.56,15.18,1008
173796,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173796/nutrients,"Beans, pinto, mature seeds, cooked, boiled, with salt","Beans, pinto, mature seeds, cooked, boiled, with salt","cooked, boiled",,143,9.01,0.65,26.22,1008
175200,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175200/nutrients,"Beans, pinto, mature seeds, cooked, boiled, without salt","Beans, pinto, mature seeds, cooked, boiled, without salt","cooked, boiled",,143,9.01,0.65,26.22,1008
175199,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175199/nutrients,"Beans, pinto, mature seeds, raw (Includes foods for USDA's Food Distribution Program)","Beans, pinto, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",raw (Includes foods for USDA's Food Distribution Program),,347,21.42,1.23,62.55,1008
169319,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169319/nutrients,"Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, with salt","Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, with salt","cooked, boiled",,20,1.86,0.32,3.5,1008
170087,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170087/nutrients,"Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, without salt","Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, without salt","cooked, boiled",,22,1.86,0.32,4.1,1008
170086,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170086/nutrients,"Beans, pinto, mature seeds, sprouted, raw","Beans, pinto, mature seeds, sprouted, raw",raw,,62,5.25,0.9,11.6,1008
169960,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169960/nutrients,"Beans, shellie, canned, solids and liquids","Beans, shellie, canned, solids and liquids",canned,,30,1.76,0.19,6.19,1008
175246,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175246/nutrients,"Beans, small white, mature seeds, cooked, boiled, with salt","Beans, small white, mature seeds, cooked, boiled, with salt","cooked, boiled",,142,8.97,0.64,25.81,1008
173750,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173750/nutrients,"Beans, small white, mature seeds, cooked, boiled, without salt","Beans, small white, mature seeds, cooked, boiled, without salt","cooked, boiled",,142,8.97,0.64,25.81,1008
173749,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173749/nutrients,"Beans, small white, mature seeds, raw","Beans, small white, mature seeds, raw",raw,,336,21.11,1.18,62.25,1008
169144,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169144/nutrients,"Beans, snap, canned, all styles, seasoned, solids and liquids","Beans, snap, canned, all styles, seasoned, solids and liquids",canned,,16,0.83,0.2,3.49,1008
168505,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168505/nutrients,"Beans, snap, green, canned, no salt added, drained solids","Beans, snap, green, canned, no salt added, drained solids",canned,,22,1.12,0.46,4.32,1008
168502,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168502/nutrients,"Beans, snap, green, canned, no salt added, solids and liquids","Beans, snap, green, canned, no salt added, solids and liquids",canned,,15,0.8,0.1,3.5,1008
169143,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169143/nutrients,"Beans, snap, green, canned, regular pack, drained solids","Beans, snap, green, canned, regular pack, drained solids",canned,,21,1.05,0.41,4.19,1008
169142,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169142/nutrients,"Beans, snap, green, canned, regular pack, solids and liquids","Beans, snap, green, canned, regular pack, solids and liquids",canned,,15,0.72,0.17,3.27,1008
169321,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169321/nutrients,"Beans, snap, green, cooked, boiled, drained, with salt","Beans, snap, green, cooked, boiled, drained, with salt","cooked, boiled",,35,1.89,0.28,7.88,1008
169141,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169141/nutrients,"Beans, snap, green, cooked, boiled, drained, without salt","Beans, snap, green, cooked, boiled, drained, without salt","cooked, boiled",,35,1.89,0.28,7.88,1008
169964,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169964/nutrients,"Beans, snap, green, frozen, all styles, microwaved","Beans, snap, green, frozen, all styles, microwaved",frozen,,33,1.98,0.41,6.98,1008
169962,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169962/nutrients,"Beans, snap, green, frozen, all styles, unprepared (Includes foods for USDA's Food Distribution Program)","Beans, snap, green, frozen, all styles, unprepared (Includes foods for USDA's Food Distribution Program)",frozen,,33,1.79,0.21,7.54,1008
169963,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169963/nutrients,"Beans, snap, green, frozen, cooked, boiled, drained without salt","Beans, snap, green, frozen, cooked, boiled, drained without salt","frozen, cooked, boiled",,28,1.49,0.17,6.45,1008
169325,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169325/nutrients,"Beans, snap, green, frozen, cooked, boiled, drained, with salt","Beans, snap, green, frozen, cooked, boiled, drained, with salt","frozen, cooked, boiled",,28,1.49,0.17,6.45,1008
169965,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169965/nutrients,"Beans, snap, green, microwaved","Beans, snap, green, microwaved",,,33,2.31,0.5,6.41,1008
169961,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169961/nutrients,"Beans, snap, green, raw","Beans, snap, green, raw",raw,,31,1.83,0.22,6.97,1008
169375,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169375/nutrients,"Beans, snap, yellow, canned, no salt added, drained solids","Beans, snap, yellow, canned, no salt added, drained solids",canned,,20,1.15,0.1,4.5,1008
168504,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168504/nutrients,"Beans, snap, yellow, canned, no salt added, solids and liquids","Beans, snap, yellow, canned, no salt added, solids and liquids",canned,,15,0.8,0.1,3.5,1008
169374,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169374/nutrients,"Beans, snap, yellow, canned, regular pack, drained solids","Beans, snap, yellow, canned, regular pack, drained solids",canned,,20,1.15,0.1,4.5,1008
168503,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168503/nutrients,"Beans, snap, yellow, canned, regular pack, solids and liquids","Beans, snap, yellow, canned, regular pack, solids and liquids",canned,,15,0.8,0.1,3.5,1008
169323,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169323/nutrients,"Beans, snap, yellow, cooked, boiled, drained, with salt","Beans, snap, yellow, cooked, boiled, drained, with salt","cooked, boiled",,35,1.89,0.28,7.88,1008
169322,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169322/nutrients,"Beans, snap, yellow, cooked, boiled, drained, without salt","Beans, snap, yellow, cooked, boiled, drained, without salt","cooked, boiled",,35,1.89,0.28,7.88,1008
169324,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169324/nutrients,"Beans, snap, yellow, frozen, all styles, unprepared","Beans, snap, yellow, frozen, all styles, unprepared",frozen,,33,1.8,0.21,7.58,1008
169327,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169327/nutrients,"Beans, snap, yellow, frozen, cooked, boiled, drained, with salt","Beans, snap, yellow, frozen, cooked, boiled, drained, with salt","frozen, cooked, boiled",,28,1.49,0.17,6.45,1008
169326,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169326/nutrients,"Beans, snap, yellow, frozen, cooked, boiled, drained, without salt","Beans, snap, yellow, frozen, cooked, boiled, drained, without salt","frozen, cooked, boiled",,28,1.49,0.17,6.45,1008
169320,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169320/nutrients,"Beans, snap, yellow, raw","Beans, snap, yellow, raw",raw,,31,1.82,0.12,7.13,1008
175204,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175204/nutrients,"Beans, white, mature seeds, canned","Beans, white, mature seeds, canned",canned,,114,7.26,0.29,21.2,1008
175249,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175249/nutrients,"Beans, white, mature seeds, cooked, boiled, with salt","Beans, white, mature seeds, cooked, boiled, with salt","cooked, boiled",,139,9.73,0.35,25.09,1008
175203,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175203/nutrients,"Beans, white, mature seeds, cooked, boiled, without salt","Beans, white, mature seeds, cooked, boiled, without salt","cooked, boiled",,139,9.73,0.35,25.09,1008
175202,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175202/nutrients,"Beans, white, mature seeds, raw","Beans, white, mature seeds, raw",raw,,333,23.36,0.85,60.27,1008
175248,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175248/nutrients,"Beans, yellow, mature seeds, cooked, boiled, with salt","Beans, yellow, mature seeds, cooked, boiled, with salt","cooked, boiled",,144,9.16,1.08,25.28,1008
173752,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173752/nutrients,"Beans, yellow, mature seeds, cooked, boiled, without salt","Beans, yellow, mature seeds, cooked, boiled, without salt","cooked, boiled",,144,9.16,1.08,25.28,1008
173751,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173751/nutrients,"Beans, yellow, mature seeds, raw","Beans, yellow, mature seeds, raw",raw,,345,22,2.6,60.7,1008
169793,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169793/nutrients,"Bear, black, meat (Alaska Native)","Bear, black, meat (Alaska Native)",,,155,20.1,8.3,0,1008
169794,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169794/nutrients,"Bear, polar, meat, raw (Alaska Native)","Bear, polar, meat, raw (Alaska Native)",raw (Alaska Native),,130,25.6,3.1,0,1008
174013,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/174013/nutrients,"Beef composite, separable lean only, trimmed to 1/8"" fat, choice, cooked","Beef composite, separable lean only, trimmed to 1/8"" fat, choice, cooked",cooked,,203,28.73,9.16,0,1008
172090,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172090/nutrients,"Beef macaroni with tomato sauce, frozen entree, reduced fat","Beef macaroni with tomato sauce, frozen entree, reduced fat",frozen entree,,113,5.89,1.96,17.99,1008
172093,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172093/nutrients,"Beef Pot Pie, frozen entree, prepared","Beef Pot Pie, frozen entree, prepared",frozen entree,,220,7.25,11.39,22.05,1008
173330,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173330/nutrients,"Beef stew, canned entree","Beef stew, canned entree",canned entree,,99,4.41,5.53,7.85,1008
171728,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171728/nutrients,"Beef, Australian, imported, grass-fed,  external fat, raw","Beef, Australian, imported, grass-fed,  external fat, raw",raw,,509,11.32,51.36,0.39,1008
173068,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173068/nutrients,"Beef, Australian, imported, grass-fed, ground, 85% lean / 15% fat, raw","Beef, Australian, imported, grass-fed, ground, 85% lean / 15% fat, raw",raw,,239,17.72,18.12,0,1008
173969,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173969/nutrients,"Beef, Australian, imported, grass-fed, loin, tenderloin steak/roast, boneless, separable lean and fat, raw","Beef, Australian, imported, grass-fed, loin, tenderloin steak/roast, boneless, separable lean and fat, raw",raw,,151,20.53,7.63,0.01,1008
173965,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173965/nutrients,"Beef, Australian, imported, grass-fed, loin, tenderloin steak/roast, boneless, separable lean only, raw","Beef, Australian, imported, grass-fed, loin, tenderloin steak/roast, boneless, separable lean only, raw",raw,,138,20.85,6.11,0,1008
171733,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171733/nutrients,"Beef, Australian, imported, grass-fed, loin, top loin steak/roast, boneless, separable lean and fat, raw","Beef, Australian, imported, grass-fed, loin, top loin steak/roast, boneless, separable lean and fat, raw",raw,,199,19.9,13.17,0.11,1008
173970,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173970/nutrients,"Beef, Australian, imported, grass-fed, loin, top loin steak/roast, boneless, separable lean only, raw","Beef, Australian, imported, grass-fed, loin, top loin steak/roast, boneless, separable lean only, raw",raw,,131,21.79,4.87,0,1008
171739,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171739/nutrients,"Beef, Australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean and fat, raw","Beef, Australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean and fat, raw",raw,,127,21.77,4.45,0.01,1008
171734,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171734/nutrients,"Beef, Australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean only, raw","Beef, Australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean only, raw",raw,,122,21.9,3.87,0,1008
173975,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173975/nutrients,"Beef, Australian, imported, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean and fat, raw","Beef, Australian, imported, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean and fat, raw",raw,,217,19.8,15.21,0.11,1008
171735,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171735/nutrients,"Beef, Australian, imported, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean only, raw","Beef, Australian, imported, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean only, raw",raw,,160,21.47,8.2,0,1008
173976,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173976/nutrients,"Beef, Australian, imported, grass-fed, round, bottom round steak/roast, boneless, separable lean and fat, raw","Beef, Australian, imported, grass-fed, round, bottom round steak/roast, boneless, separable lean and fat, raw",raw,,140,21.13,6.16,0.01,1008
173971,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173971/nutrients,"Beef, Australian, imported, grass-fed, round, bottom round steak/roast, boneless, separable lean only, raw","Beef, Australian, imported, grass-fed, round, bottom round steak/roast, boneless, separable lean only, raw",raw,,130,21.4,4.93,0,1008
173977,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173977/nutrients,"Beef, Australian, imported, grass-fed, round, top round cap-off steak/roast, boneless, separable lean and fat, raw","Beef, Australian, imported, grass-fed, round, top round cap-off steak/roast, boneless, separable lean and fat, raw",raw,,129,22.24,4.4,0,1008
173972,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173972/nutrients,"Beef, Australian, imported, grass-fed, round, top round cap-off steak/roast, boneless, separable lean only, raw","Beef, Australian, imported, grass-fed, round, top round cap-off steak/roast, boneless, separable lean only, raw",raw,,129,22.41,4.43,0,1008
171729,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171729/nutrients,"Beef, Australian, imported, grass-fed, seam fat, raw","Beef, Australian, imported, grass-fed, seam fat, raw",raw,,562,9.58,57.73,1.06,1008
171730,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171730/nutrients,"Beef, Australian, imported, Wagyu, external fat, Aust. marble score 4/5, raw","Beef, Australian, imported, Wagyu, external fat, Aust. marble score 4/5, raw",raw,,596,6.54,63.27,0,1008
